公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
300195,长荣股份,天津长荣印刷设备股份有限公司,"MASTERWORK MACHINERY CO.,LTD.",天津市新技术产业园区北辰科技工业园,300195,长荣股份,2011-03-29,"339,299,578","172,102,832",,,,0,0,华北,天津,天津市,C 制造业,www.mkmchina.com
300196,长海股份,江苏长海复合材料股份有限公司,"Jiangsu Changhai Composite Materials CO.,LTD.",江苏省常州市武进区遥观镇塘桥村,300196,长海股份,2011-03-29,"192,000,000","106,930,329",,,,0,0,华东,江苏,常州市,C 制造业,www.changhaigfrp.com
300197,铁汉生态,深圳市铁汉生态环境股份有限公司,"Shenzhen Techand Ecology & Environment Co., Ltd.",广东省深圳市龙岗区龙城街道龙岗天安数码创新园三号厂房B1401,300197,铁汉生态,2011-03-29,"1,013,102,410","525,815,693",,,,0,0,华南,广东,深圳市,E 建筑业,www.sztechand.com
300198,纳川股份,福建纳川管材科技股份有限公司,"Fujian Superpipe Co.,Ltd",福建省泉州市泉港区普安工业区,300198,纳川股份,2011-04-07,"468,885,700","343,746,195",,,,0,0,华东,福建,泉州市,C 制造业,www.superpipe.cn
300199,翰宇药业,深圳翰宇药业股份有限公司,"HYBIO PHARMACEUTICAL CO.,LTD.",广东省深圳市南山区高新技术工业园中区翰宇生物医药园办公大楼四层,300199,翰宇药业,2011-04-07,"890,016,362","559,432,789",,,,0,0,华南,广东,深圳市,C 制造业,www.hybio.com.cn
300200,高盟新材,北京高盟新材料股份有限公司,"Beijing Comens New Materials Co.,Ltd.",北京市丰台区科学城航丰路8号2层209室（园区）,300200,高盟新材,2011-04-07,"213,600,000","203,314,992",,,,0,0,华北,北京,北京市,C 制造业,www.co-mens.com
300201,海伦哲,徐州海伦哲专用车辆股份有限公司,"Xuzhou Handler Special Vehicle Co., Ltd.",江苏省徐州经济开发区螺山路19号,300201,海伦哲,2011-04-07,"426,239,104","353,942,493",,,,0,0,华东,江苏,徐州市,C 制造业,www.xzhlz.com
300202,聚龙股份,聚龙股份有限公司,"Julong Co.,Ltd.",辽宁省鞍山市铁东区千山中路308号,300202,聚龙股份,2011-04-15,"549,504,000","428,763,804",,,,0,0,东北,辽宁,鞍山市,C 制造业,www.julong.cc
300203,聚光科技,聚光科技（杭州）股份有限公司,"Focused Photonics （Hangzhou),Inc.",浙江省杭州市滨江区滨安路760号,300203,聚光科技,2011-04-15,"452,983,400","446,544,200",,,,0,0,华东,浙江,杭州市,C 制造业,www.fpi-inc.com
300204,舒泰神,舒泰神(北京)生物制药股份有限公司,"Staidson (Beijing) Biopharmaceuticals Co.,Ltd.",北京市北京经济技术开发区经海二路36号,300204,舒泰神,2011-04-15,"475,950,168","462,582,120",,,,0,0,华北,北京,北京市,C 制造业,www.staidson.com
300205,天喻信息,武汉天喻信息产业股份有限公司,"Wuhan Tianyu Information Industry Co., Ltd.",湖北省武汉市东湖新技术开发区华工大学科技园,300205,天喻信息,2011-04-21,"430,056,000","425,515,495",,,,0,0,华中,湖北,武汉市,C 制造业,www.whty.com.cn
300206,理邦仪器,深圳市理邦精密仪器股份有限公司,"Edan Instruments,Inc,",广东省深圳市南山区蛇口南海大道1019号南山医疗器械园B栋三楼,300206,理邦仪器,2011-04-21,"585,000,000","340,341,223",,,,0,0,华南,广东,深圳市,C 制造业,www.edan.com.cn
300207,欣旺达,欣旺达电子股份有限公司,"Sunwoda Electronic Co.,Ltd",广东省深圳市宝安区石岩街道石龙社区颐和路2号综合楼1楼、2楼A-B区、2楼D区-9楼,300207,欣旺达,2011-04-21,"645,097,000","434,471,157",,,,0,0,华南,广东,深圳市,C 制造业,www.sunwoda.com
300208,恒顺众昇,青岛市恒顺众昇集团股份有限公司,"Qingdao Hengshun Zhongsheng Group Co.,Ltd.",山东省青岛市城阳区流亭街道双元路西侧（空港工业聚集区）,300208,恒顺众昇,2011-04-26,"766,525,000","602,835,685",,,,0,0,华东,山东,青岛市,C 制造业,www.qdhengshun.com
300209,天泽信息,天泽信息产业股份有限公司,TIANZE INFORMATION INDUSTRY INC,江苏省南京市建邺区云龙山路80号,300209,天泽信息,2011-04-26,"292,122,316","210,712,385",,,,0,0,华东,江苏,南京市,I 信息技术,www.itrackstar.com
300210,森远股份,鞍山森远路桥股份有限公司,"ANSHAN SENYUAN ROAD AND BRIDGE CO.,LTD",辽宁省鞍山市鞍千路281号,300210,森远股份,2011-04-26,"269,011,085","99,412,049",,,,0,0,东北,辽宁,鞍山市,C 制造业,www.assyrb.com
300211,亿通科技,江苏亿通高科技股份有限公司,"Jiangsu Yitong High-Tech Co., Ltd.",江苏省常熟市通林路28号,300211,亿通科技,2011-05-05,"302,675,973","173,566,049",,,,0,0,华东,江苏,苏州市,C 制造业,www.yitong-group.com
300212,易华录,北京易华录信息技术股份有限公司,"BEIJING E-HUALU INFO TECHNOLOGY CO.,LTD",北京市石景山区阜石路165号院1号楼1001室,300212,易华录,2011-05-05,"369,786,157","305,025,960",,,,0,0,华北,北京,北京市,I 信息技术,www.ehualu.com
300213,佳讯飞鸿,北京佳讯飞鸿电气股份有限公司,"Beijing Jiaxun Feihong Electrical Co.,Ltd",北京海淀区锦带路88号院1号楼,300213,佳讯飞鸿,2011-05-05,"261,015,778","123,661,054",,,,0,0,华北,北京,北京市,C 制造业,www.jiaxun.com
300214,日科化学,山东日科化学股份有限公司,"Shandong Rike Chemical Co.,Ltd.",山东省昌乐县英轩街3999号1号楼,300214,日科化学,2011-05-11,"405,000,000","304,714,783",,,,0,0,华东,山东,潍坊市,C 制造业,www.rikechem.com
300215,电科院,苏州电器科学研究院股份有限公司,"Suzhou Electrical Apparatus Science Academy Co., Ltd.",江苏省苏州市吴中区越溪前珠路5号,300215,电科院,2011-05-11,"720,000,000","485,771,825",,,,0,0,华东,江苏,苏州市,M 科研服务,www.eeti-easa.com
300216,千山药机,湖南千山制药机械股份有限公司,"Hunan China Sun Pharmaceutical Machinery Co.,Ltd.",湖南省长沙经济技术开发区盼盼路9号,300216,千山药机,2011-05-11,"361,434,920","267,304,519",,,,0,0,华中,湖南,长沙市,C 制造业,www.chinasun.com.cn
300217,东方电热,镇江东方电热科技股份有限公司,"zhenjiang Dongfang Electric Heating Technology Co.,Ltd.",江苏省镇江市镇江新区大港五峰山路18号,300217,东方电热,2011-05-18,"1,273,493,706","870,221,486",,,,0,0,华东,江苏,镇江市,C 制造业,www.dongfang-heater.com
300218,安利股份,安徽安利材料科技股份有限公司,"ANHUI ANLI MATERIAL TECHNOLOGY CO., LTD.",安徽省合肥市经济技术开发区桃花工业园拓展区（繁华大道与创新大道交叉口）,300218,安利股份,2011-05-18,"216,987,000","168,490,275",,,,0,0,华东,安徽,合肥市,C 制造业,www.chinapuleather.com
300219,鸿利光电,广州市鸿利光电股份有限公司,"Guangzhou Hongli Opto-Electronic Co.,Ltd",广东省广州市花都区花东镇先科一路1号,300219,鸿利光电,2011-05-18,"671,482,471","531,884,238",,,,0,0,华南,广东,广州市,C 制造业,www.honglitronic.com
300220,金运激光,武汉金运激光股份有限公司,"Wuhan Golden Laser Co., Ltd.",湖北省武汉市江岸区后湖街石桥一路3号3栋,300220,金运激光,2011-05-25,"126,000,000","57,653,456",,,,0,0,华中,湖北,武汉市,C 制造业,www.goldenlaser.cn
300221,银禧科技,广东银禧科技股份有限公司,"GUANGDONG SILVER AGE SCI&TECH CO.,LTD.",广东省东莞市虎门镇居岐村,300221,银禧科技,2011-05-25,"402,268,000","400,000,000",,,,0,0,华南,广东,东莞市,C 制造业,www.silverage.cn
300222,科大智能,科大智能科技股份有限公司,"CSG SMART SCIENCE&TECHNOLOGY CO.,LTD.",中国（上海）自由贸易试验区碧波路456号A203-A206室,300222,科大智能,2011-05-25,"665,312,872","276,521,906",,,,0,0,华东,上海,上海市,C 制造业,www.csg.com.cn
300223,北京君正,北京君正集成电路股份有限公司,"Ingenic Semiconductor Co., Ltd",北京市海淀区西北旺东路10号院东区14号楼A座一至三层,300223,北京君正,2011-05-31,"166,400,000","98,330,054",,,,0,0,华北,北京,北京市,C 制造业,www.ingenic.com
300224,正海磁材,烟台正海磁性材料股份有限公司,"YantaiZhenghaiMagneticMaterialCo.,Ltd.",山东省烟台经济技术开发区珠江路22号,300224,正海磁材,2011-05-31,"506,217,266","484,718,224",,,,0,0,华东,山东,烟台市,C 制造业,www.zhmag.com
300225,金力泰,上海金力泰化工股份有限公司,"Shanghai Kinlita Chemical Co.,Ltd.",上海市奉贤区青村镇沿钱公路2888号,300225,金力泰,2011-05-31,"470,340,000","328,299,102",,,,0,0,华东,上海,上海市,C 制造业,www.knt.cn
300226,上海钢联,上海钢联电子商务股份有限公司,"Shanghai Ganglian E-Commerce Holdings Co.,Ltd.",上海市宝山区园丰路68号,300226,上海钢联,2011-06-08,"159,437,500","147,794,508",,,,0,0,华东,上海,上海市,I 信息技术,www.mysteel.com
300227,光韵达,深圳光韵达光电科技股份有限公司,"Shenzhen Sunshine Laser&Electronics Technology Co., Ltd.",广东省深圳市南山区高新区北区朗山路13号清华紫光科技园C座1层,300227,光韵达,2011-06-08,"139,150,000","100,697,117",,,,0,0,华南,广东,深圳市,C 制造业,www.sunshine-laser.com
300228,富瑞特装,张家港富瑞特种装备股份有限公司,"Zhangjiagang Furui Special Equipment Co.,Ltd",江苏省张家港市杨舍镇晨新路19号,300228,富瑞特装,2011-06-08,"470,630,092","354,253,203",,,,0,0,华东,江苏,苏州市,C 制造业,www.furuise.com
300229,拓尔思,北京拓尔思信息技术股份有限公司,"Beijing TRS Information Technology Co., Ltd.",北京市海淀区知春路6号(锦秋国际大厦)14层14B04,300229,拓尔思,2011-06-15,"471,637,546","420,582,638",,,,0,0,华北,北京,北京市,I 信息技术,www.trs.com.cn
300230,永利股份,上海永利带业股份有限公司,"Shanghai Yongli Belting Co.,Ltd.",上海市青浦区徐泾镇徐旺路58号,300230,永利股份,2011-06-15,"204,722,886","105,707,299",,,,0,0,华东,上海,上海市,C 制造业,www.yonglibelt.com
300231,银信科技,北京银信长远科技股份有限公司,"Beijing Trust&Far Technology CO.,LTD",北京市海淀区苏州街29号维亚大厦12层071室,300231,银信科技,2011-06-15,"342,509,550","261,762,414",,,,0,0,华北,北京,北京市,I 信息技术,www.trustfar.cn
300232,洲明科技,深圳市洲明科技股份有限公司,"UNILUMIN GROUP CO., LTD.",广东省深圳市宝安区福永街道桥头社区永福路112号A栋,300232,洲明科技,2011-06-22,"575,367,022","351,827,018",,,,0,0,华南,广东,深圳市,C 制造业,www.unilumin.com
300233,金城医药,山东金城医药股份有限公司,"Shandong Jincheng Pharmaceutical Co.,Ltd.",山东省淄博市淄川区昆仑镇昆新路26号,300233,金城医药,2011-06-22,"253,200,000","229,015,475",,,,0,0,华东,山东,淄博市,C 制造业,www.jinchengpharm.com
300234,开尔新材,浙江开尔新材料股份有限公司,"ZHEJIANG KAIER NEW MATERIALS CO.,LTD.",浙江省金华市金东区曹宅工业区,300234,开尔新材,2011-06-22,"289,534,588","141,270,900",,,,0,0,华东,浙江,金华市,C 制造业,www.zjke.com
300235,方直科技,深圳市方直科技股份有限公司,"SHENZHEN KINGSUN SCIENCE & TECHNOLOGY CO.,LTD",广东省深圳市南山区科技中二路深圳软件园12＃楼302,300235,方直科技,2011-06-29,"158,400,000","94,947,755",,,,0,0,华南,广东,深圳市,I 信息技术,www.kingsunsoft.com
300236,上海新阳,上海新阳半导体材料股份有限公司,"Shanghai Sinyang Semiconductor Materials Co.,Ltd.",上海市松江区思贤路3600号,300236,上海新阳,2011-06-29,"194,741,144","161,645,387",,,,0,0,华东,上海,上海市,C 制造业,www.sinyang.com.cn
300237,美晨科技,山东美晨科技股份有限公司,"Shandong Meichen Science&Technology Co., Ltd.",山东省潍坊市诸城市密州街道北十里四村600号,300237,美晨科技,2011-06-29,"807,262,506","397,342,091",,,,0,0,华东,山东,潍坊市,C 制造业,www.meichen.cc
300238,冠昊生物,冠昊生物科技股份有限公司,"Guanhao Biotech Co., Ltd",广东省广州市萝岗区玉岩路12号,300238,冠昊生物,2011-07-06,"246,768,126","187,953,151",,,,0,0,华南,广东,广州市,C 制造业,www.grandhopebio.com
300239,东宝生物,包头东宝生物技术股份有限公司,"Baotou Dongbao Bio-Tech Co.,Ltd.",内蒙古自治区包头市稀土高新技术产业开发区黄河大街46号,300239,东宝生物,2011-07-06,"460,874,108","379,265,156",,,,0,0,华北,内蒙古,包头市,C 制造业,www.dongbaoshengwu.com
300240,飞力达,江苏飞力达国际物流股份有限公司,Jiangsu Feiliks International Logistics Inc.,江苏省昆山开发区,300240,飞力达,2011-07-06,"365,559,750","365,198,963",,,,0,0,华东,江苏,苏州市,G 运输仓储,www.feiliks.com
300241,瑞丰光电,深圳市瑞丰光电子股份有限公司,"SHENZHEN REFOND OPTOELECTRONICS CO.,LTD.",广东省深圳市光明新区公明办事处田寮社区第十工业区1栋六楼,300241,瑞丰光电,2011-07-12,"251,903,413","163,579,249",,,,0,0,华南,广东,深圳市,C 制造业,www.refond.com
300242,明家联合,广东明家联合移动科技股份有限公司,MIG Unmobi Technology INC.,广东省东莞市横沥镇村头村工业区,300242,明家联合,2011-07-12,"318,740,512","130,413,473",,,,0,0,华南,广东,东莞市,L 商务服务,www.migunmobi.com
300243,瑞丰高材,山东瑞丰高分子材料股份有限公司,"SHANDONG RUIFENG CHEMICAL CO.,LTD.",山东省沂源县经济开发区,300243,瑞丰高材,2011-07-12,"206,156,040","122,909,313",,,,0,0,华东,山东,淄博市,C 制造业,www.ruifengchemical.com
300244,迪安诊断,浙江迪安诊断技术股份有限公司,"ZHEJIANG DIAN DIAGNOSTICS CO.,LTD.",浙江省杭州市西湖区古墩路702号赞宇大厦5-6层,300244,迪安诊断,2011-07-19,"551,029,453","330,832,419",,,,0,0,华东,浙江,杭州市,Q 卫生,www.dazd.cn
300245,天玑科技,上海天玑科技股份有限公司,"Shanghai DragonNet Technology Co., Ltd.",上海市青浦区清河湾路1200号1008室,300245,天玑科技,2011-07-19,"275,090,795","197,271,735",,,,0,0,华东,上海,上海市,I 信息技术,www.dnt.com.cn
300246,宝莱特,广东宝莱特医用科技股份有限公司,"GUANGDONG BIOLIGHT MEDITECH CO.,LTD.",广东省珠海市高新区科技创新海岸创新一路2号,300246,宝莱特,2011-07-19,"146,088,000","107,753,865",,,,0,0,华南,广东,珠海市,C 制造业,www.blt.com.cn
300247,乐金健康,安徽乐金健康科技股份有限公司,"LeKing wellness Co.,Ltd.",安徽省合肥市长江西路669号AJ-9地块,300247,乐金健康,2011-07-29,"718,190,360","369,204,492",,,,0,0,华东,安徽,合肥市,C 制造业,www.saunaking.com.cn
300248,新开普,新开普电子股份有限公司,"Newcapec Electronics Co., Ltd.",河南省郑州高新技术产业开发区迎春街18号,300248,新开普,2011-07-29,"302,094,901","171,070,625",,,,0,0,华中,河南,郑州市,I 信息技术,www.newcapec.com.cn
300249,依米康,四川依米康环境科技股份有限公司,"Sichuan Yimikang Environmental Tech. Co.,Ltd.",四川省成都高新区科园南二路二号,300249,依米康,2011-08-03,"439,931,947","278,058,928",,,,0,0,西南,四川,成都市,C 制造业,www.sunrisegroup.com.cn
300250,初灵信息,杭州初灵信息技术股份有限公司,"Hangzhou CNCR-IT Co.,Ltd.",浙江省杭州市滨江区浦沿街道伟业路1号5幢,300250,初灵信息,2011-08-03,"229,951,764","107,607,223",,,,0,0,华东,浙江,杭州市,C 制造业,www.cncr-it.com
300251,光线传媒,北京光线传媒股份有限公司,"Beijing Enlight Media Co., Ltd.",北京市东城区和平里东街11号37号楼11105号,300251,光线传媒,2011-08-03,"2,933,608,432","2,751,621,686",,,,0,0,华北,北京,北京市,R 文化传播,www.ewang.com
300252,金信诺,深圳金信诺高新技术股份有限公司,"Kingsignal Technology Co.,Ltd.",广东省深圳市高新区中区深圳软件园9号楼302室,300252,金信诺,2011-08-18,"408,517,480","263,100,095",,,,0,0,华南,广东,深圳市,C 制造业,www.kingsignal.com
300253,卫宁健康,卫宁健康科技集团股份有限公司,"Winning Health Technology Group Co.,Ltd.",上海市浦东新区上南路4184号258室,300253,卫宁健康,2011-08-18,"813,683,056","589,259,125",,,,0,0,华东,上海,上海市,I 信息技术,www.winning.com.cn
300254,仟源医药,山西仟源医药集团股份有限公司,"SHANXI C&Y PHARMACEUTICAL GROUP CO.,LTD",山西省大同市经济技术开发区湖滨大街53号,300254,仟源医药,2011-08-19,"208,308,000","137,169,149",,,,0,0,华北,山西,大同市,C 制造业,www.cy-pharm.com
300255,常山药业,河北常山生化药业股份有限公司,"HEBEI CHANGSHAN BIOCHEMICAL PHARMACEUTICAL CO.,LTD",河北省石家庄市正定镇火车站西富强路9号,300255,常山药业,2011-08-19,"847,884,150","595,135,732",,,,0,0,华北,河北,石家庄市,C 制造业,www.heparin.cn
300256,星星科技,浙江星星科技股份有限公司,"ZHEJIANG FIRSTAR PANEL TECHNOLOGY CO.,LTD.",浙江省台州市椒江区洪家星星电子产业基地4号楼,300256,星星科技,2011-08-19,"639,708,942","290,927,298",,,,0,0,华东,浙江,台州市,C 制造业,www.first-panel.com
300257,开山股份,浙江开山压缩机股份有限公司,"Zhejiang Kaishan Compressor Co.,Ltd.",浙江省衢州市经济开发区凯旋西路9号,300257,开山股份,2011-08-19,"858,000,000","818,682,764",,,,0,0,华东,浙江,衢州市,C 制造业,www.kaishancomp.com.cn
300258,精锻科技,江苏太平洋精锻科技股份有限公司,"Jiangsu Pacific Precision Forging Co.,Ltd.",江苏省泰州市姜堰区姜堰大道91号,300258,精锻科技,2011-08-26,"405,000,000","374,654,532",,,,0,0,华东,江苏,泰州市,C 制造业,www.ppforging.com
300259,新天科技,新天科技股份有限公司,"SUNTRONT TECHNOLOGY CO.,LTD.",河南省郑州高新技术产业开发区国槐街19号,300259,新天科技,2011-08-31,"465,303,600","258,079,872",,,,0,0,华中,河南,郑州市,C 制造业,www.suntront.com
300260,新莱应材,昆山新莱洁净应用材料股份有限公司,"Kunshan Kinglai Hygienic Materials Co.,Ltd.",江苏省昆山市陆家镇陆丰西路22号,300260,新莱应材,2011-09-06,"100,050,000","49,886,641",,,,0,0,华东,江苏,苏州市,C 制造业,www.kinglai.com.cn
300261,雅本化学,雅本化学股份有限公司,ABA CHEMICALS CORPORATION,江苏省太仓市太仓港港口开发区石化区东方东路18号,300261,雅本化学,2011-09-06,"536,974,518","471,589,508",,,,0,0,华东,江苏,苏州市,C 制造业,www.abachem.com
300262,巴安水务,上海巴安水务股份有限公司,"SHANGHAI SAFBON WATER SERVICE CO.,LTD.",上海市青浦区练塘镇章练塘路666号,300262,巴安水务,2011-09-16,"373,520,000","230,287,611",,,,0,0,华东,上海,上海市,E 建筑业,www.safbon.com
300263,隆华节能,洛阳隆华传热节能股份有限公司,"Luoyang Longhua Heat Transfer & Energy Conservation Co.,Ltd.",河南省洛阳市空港产业集聚区,300263,隆华节能,2011-09-16,"881,431,304","474,696,142",,,,0,0,华中,河南,洛阳市,C 制造业,www.longhuachuanre.com
300264,佳创视讯,深圳市佳创视讯技术股份有限公司,AVIT.LTD,广东省深圳市光明新区观光路招商局光明科技园A3栋C208单元,300264,佳创视讯,2011-09-16,"413,100,000","319,048,378",,,,0,0,华南,广东,深圳市,I 信息技术,www.avit.com.cn
300265,通光线缆,江苏通光电子线缆股份有限公司,"Jiangsu Tongguang Electronic Wire and Cable Co.,Ltd",江苏省海门市海门镇渤海路169号,300265,通光线缆,2011-09-16,"337,500,000","337,054,275",,,,0,0,华东,江苏,南通市,C 制造业,www.tgjt.cn
300266,兴源环境,兴源环境科技股份有限公司,"Xingyuan Environment Technology Co., Ltd.",浙江省杭州市余杭区杭州余杭经济技术开发区望梅路1588号,300266,兴源环境,2011-09-27,"508,560,160","401,917,900",,,,0,0,华东,浙江,杭州市,C 制造业,www.xingyuan.com
300267,尔康制药,湖南尔康制药股份有限公司,"HUNAN ER-KANG PHARMACEUTICAL CO.,LTD.",湖南省浏阳经济技术开发区康平路167号,300267,尔康制药,2011-09-27,"2,060,361,214","1,144,648,944",,,,0,0,华中,湖南,长沙市,C 制造业,www.hnerkang.com
300268,万福生科,万福生科（湖南）农业开发股份有限公司,"Wanfu Biotechnology (Hunan) Agricultural Development Co.,Ltd.",湖南省常德市桃源县陬市镇桂花路1号,300268,万福生科,2011-09-27,"134,000,000","133,987,625",,,,0,0,华中,湖南,常德市,C 制造业,www.wanfushk.com
300269,联建光电,深圳市联建光电股份有限公司,"Shenzhen Liantronics CO.,LTD.",广东省深圳市宝安区68区留仙三路安通达工业厂区四号厂房2楼,300269,联建光电,2011-10-12,"613,788,411","258,558,532",,,,0,0,华南,广东,深圳市,C 制造业,www.lcjh.com
300270,中威电子,杭州中威电子股份有限公司,"OB Telecom Electronics Co.,Ltd.",浙江省杭州市西湖区文三路20号浙江建工大楼17层,300270,中威电子,2011-10-12,"272,562,400","146,797,795",,,,0,0,华东,浙江,杭州市,C 制造业,www.obtelecom.com
300271,华宇软件,北京华宇软件股份有限公司,BEIJING THUNISOFT CORPORATION LIMITED,北京市海淀区中关村东路1号院清华科技园科技大厦C座25层,300271,华宇软件,2011-10-26,"642,967,762","459,350,391",,,,0,0,华北,北京,北京市,I 信息技术,www.thunisoft.com
